platform,komentar,timestamp,sentimen,cleaned_comment
YouTube,"Betul 2 banyak jebakan di harga hp murah , namun model cashing sangat luar biasa menduplikatnya . 
Sy jg pernah beli Hp. Duplikat Samsung S24 Ultra hasilnya Waoooo sangat kacau berat , signal data gak bs di pakai internetan cuma wifi yg bisa , ngeleknya luaaammaa. 
He he he ketipuuuu deh aku .",2025-11-02T12:43:42Z,Positif,betul banyak jebak harga hp murah model cashing sangat luar biasa duplikat sy jg pernah beli hp duplikat samsung s ultra hasil waoooo sangat kacau berat signal data gak bs pakai internetan cuma wifi yg ngeleknya luaaammaa he he he ketipuuuu deh aku
YouTube,"Bang kalo tecno spark go2 gimana, atau ada rekomendasi HP lain yg budget 1jt an",2025-11-02T07:31:05Z,Netral,bang kalo tecno spark go gimana ada rekomendasi hp yg budget jt an
YouTube,Untung gak jadi beli aku..🤣🤣🤣🤣,2025-11-01T09:50:08Z,Netral,untung gak jadi beli aku
YouTube,13:35 sarkas banget bilang pemadam takut batrenya meledak 🤣🤣,2025-11-01T03:57:53Z,Netral,sarkas banget bilang madam takut batrenya ledak
YouTube,"HP harga, segitu mending tercno spark go 2",2025-10-31T04:44:29Z,Netral,hp harga segitu mending tercno spark go
YouTube,"20:58 Ngapain pake AnTuTu, jelas itu HP KW",2025-10-30T11:45:21Z,Netral,ngapain pake antutu jelas hp kw
YouTube,Hp welcome jir😂,2025-10-29T07:55:07Z,Netral,hp welcome jir
YouTube,Bejir casanya di buang 😂,2025-10-28T09:48:24Z,Netral,bejir casanya buang
YouTube,Thanks bg david udh review hp kw atau real nya wkwkwek banyak yang ketipu 😂,2025-10-28T09:08:04Z,Netral,thanks bg david udh review hp kw real nya wkwkwek banyak tipu
YouTube,"Bang, kalau butuh hp tapi buat kejar kamera dan video hp apa a",2025-10-28T08:20:14Z,Netral,bang kalau butuh hp buat kejar kamera video hp apa a
YouTube,Yg jelas itu barang jdi HP....ptut bangga ..jg di bandingkan dg HP yg lebih mahal lah..justru yg memabndingkan yg keliru...terima apa adanya jg berkaca ke yg lebih mhal....itu murah ya sesuai lah...itu fakta,2025-10-28T06:11:24Z,Positif,yg jelas barang jdi hpptut bangga jg banding dg hp yg lebih mahal lahjustru yg memabndingkan yg keliruterima apa ada jg kaca yg lebih mhalitu murah sesuai lahitu fakta
YouTube,"Link Shopee tdk bisa dibuka, tulisan Linknya apa ya tdk jelas terpotong ....",2025-10-27T12:03:42Z,Netral,link shopee tdk buka tulis linknya apa tdk jelas potong
YouTube,Bang review hp  UP phone  made in indoesia yg keamanan nya bgus katanya,2025-10-26T04:02:01Z,Netral,bang review hp up phone made in indoesia yg aman nya bgus kata
YouTube,Pak harga berapa itu hp,2025-10-26T03:55:49Z,Netral,pak harga berapa hp
YouTube,12/512 harga 1jt  come on lah bodo kali lapaknya,2025-10-25T22:32:34Z,Netral,harga jt come on lah bodo kali lapak
YouTube,"Bang coba tanyain ke kapal api,itu maksud gula aren tapi gambarnya pohon tebu,apa maksudnya",2025-10-25T02:57:56Z,Netral,bang coba tanyain kapal apiitu maksud gula aren gambar pohon tebuapa maksud
YouTube,"1:17
MTK= mediatek ❌
MTK= matematika ✔️",2025-10-23T03:23:01Z,Netral,mtk mediatek mtk matematika
YouTube,Bang rekomendasi hp buat livetoktok dong,2025-10-22T15:46:38Z,Netral,bang rekomendasi hp buat livetoktok dong
YouTube,Wah ini beneran hp tahun 2012-2016an😢 kayak masih Kitkat sistemnya,2025-10-22T07:17:45Z,Netral,wah beneran hp tahun an kayak kitkat sistem
YouTube,Mirip model hpnya Serena @dasigantung🤣,2025-10-20T05:28:41Z,Netral,mirip model hpnya rena
YouTube,Kapan chenel ini riview xiomi 17 pro max sdh nunggu bgt,2025-10-20T04:02:20Z,Netral,kapan chenel riview xiomi pro max sdh nunggu bgt
YouTube,Kemarin sya beli 1jt 590 tdk bisa di pake loding terus smpe panas asli gw ketipu ajggf yh jual,2025-10-16T16:24:29Z,Positif,kemarin sya beli jt tdk di pake loding terus smpe panas asli gw tipu ajggf yh jual
YouTube,Gereget pengen banting,2025-10-16T10:43:38Z,Netral,gereget ken banting
YouTube,Coba download pubg bang di HP itu 😂,2025-10-16T01:41:14Z,Netral,coba download pubg bang hp
YouTube,condong ke blagu N sombong.,2025-10-15T17:19:07Z,Netral,condong blagu n sombong
YouTube,mantab 👍👍,2025-10-15T00:02:09Z,Netral,mantab
YouTube,"Ngga suka dengan review-nya,harusnya tetap menghargai hasil karya orang lain, objektif lah...ngga usah sampai dibuang buang, hargai hasil karya orang lain biar ngga ada dampak kesal dari produsen barang😡🔥🔥",2025-10-13T10:57:59Z,Netral,ngga suka reviewnyaharusnya tetap harga hasil karya orang objektif lahngga usah buang buang harga hasil karya orang biar ngga dampak kesal produsen barang
YouTube,2025 masih adaa ga bang david😊,2025-10-12T05:28:33Z,Netral,adaa ga bang david
YouTube,bang minta tolong review prjektpr dari yang termurah bang🙏🙏🙏,2025-10-11T15:57:01Z,Positif,bang minta review prjektpr yang murah bang
YouTube,Di daerah saya Masi bnyk yg beli ginian,2025-10-10T08:47:10Z,Netral,daerah mas bnyk yg beli ginian
YouTube,tq bang David,2025-10-09T09:14:24Z,Netral,tq bang david
YouTube,BANG BAHAS HP KELUARAN BARU XIAOMI REDMI 17 PRO MAX.,2025-10-08T13:24:35Z,Netral,bang bahas hp keluar baru xiaomi redmi pro max
YouTube,BANG BAHAS HP KELUARAN BARU XIAOMI REDMI 17 PRO MAX,2025-10-08T13:24:25Z,Netral,bang bahas hp keluar baru xiaomi redmi pro max
YouTube,BANG BAHAS HP KELUARAN BARU XIAOMI REDMI 17 PRO MAX.,2025-10-08T13:23:51Z,Netral,bang bahas hp keluar baru xiaomi redmi pro max
YouTube,Ada harga ada kulitas,2025-10-07T04:32:27Z,Netral,harga kulitas
YouTube,Paling laku 50 rebu bang😂😂😂😂,2025-10-05T08:35:44Z,Netral,paling laku rebu bang
YouTube,"Aku juga ketipu bang😭,udah mah hp nya gk bisa donload apk di play store, sinyal gk ada pake wifi lemot",2025-10-05T04:04:53Z,Netral,aku tipu bang udah mah hp nya gk donload apk play store sinyal gk pake wifi lot
YouTube,hp layak banteng 😀😀😀😀😀😀😀,2025-10-03T00:16:50Z,Netral,hp layak banteng
YouTube,Bagi ke aku kak. Hp nya,2025-10-02T01:05:54Z,Netral,ke aku kak hp nya
YouTube,4 JT harganya,2025-09-29T10:59:55Z,Netral,jt harga
YouTube,Kapal api cairr😂,2025-09-23T10:57:53Z,Netral,kapal api cairr
YouTube,yoi,2025-09-21T13:02:57Z,Netral,yoi
YouTube,Fiks tidak recomend tu HP,2025-09-18T09:17:54Z,Netral,fiks recomend tu hp
YouTube,Hahaa.m😅😂 hp gocapan bang...😅 3g itu mah,2025-09-14T17:24:28Z,Netral,hahaam hp gocap bang g mah
YouTube,Tes gaming bang game arena broken lite,2025-09-12T01:57:19Z,Netral,tes gaming bang game arena broken lite
YouTube,Sangat banjir hp kw ....semoga sadar bahwa kejujuran penting....tandain penjual hp kw ...,2025-09-09T16:01:17Z,Netral,sangat banjir hp kw moga sadar jujur pentingtandain jual hp kw
YouTube,Bang hp 1 dong,2025-09-05T17:04:39Z,Netral,bang hp dong
YouTube,Sokkali kau amboxinng  hp paling tidak suka ngeliaynya,2025-09-05T04:30:37Z,Netral,sokkali kau amboxinng hp paling suka ngeliaynya
YouTube,"Bang...klo hp nya udah di repiu...kasiin ke aku dong bang...,aku butuh",2025-09-03T21:28:09Z,Netral,bangklo hp nya udah repiukasiin aku dong bangaku butuh
YouTube,Hallo David ini yg gw seneng dr Lo keren cara jelasin nya lebih menyakinkan dan lebih termotivasi untuk semua unboxing tiap hp nya sukses terus buat David GBU,2025-09-01T12:24:02Z,Positif,hallo david yg gw neng dr lo keren cara jelasin nya lebih menyakinkan lebih motivasi semua unboxing tiap hp nya sukses terus buat david gbu
YouTube,Rifyu oppo k13 turbo dong bang,2025-08-28T08:36:21Z,Netral,rifyu oppo k turbo dong bang
YouTube,Puas banget di menit 5:51 🤣,2025-08-27T12:06:54Z,Positif,puas banget menit
YouTube,"Mau heran tapi di tiktok Indonesia bnyk sarang binatang, jadi gampang ketipu😂",2025-08-27T06:22:35Z,Netral,mau heran di tiktok indonesia bnyk sarang binatang jadi gampang tipu
YouTube,buatan jawa kalibang,2025-08-26T10:33:02Z,Netral,buat jawa kalibang
YouTube,hpnya untuk aku boleh dan sudah suskerep,2025-08-25T12:57:31Z,Netral,hpnya aku dan suskerep
YouTube,"Ketawa kalau tau hp bisa Sampai 10 core,baru tau",2025-08-25T06:35:27Z,Netral,ketawa kalau tau hp sampai corebaru tau
YouTube,Itu mh tampilan hp Smartfren C jaman 2012n 😂😂😂,2025-08-23T04:23:25Z,Netral,mh tampil hp smartfren c jaman n
YouTube,"Saya pernah beli lewat online saya pesan hp 15 pro max yng datang hp jadul welkom yng batraix di cabut persis kaya gitu,baru kamerax hitam putih, sampai sekarang ku ambil aja gantungan kunci motor nda bisa di pakai, batraix cepat habis belum berapa menit sdh habis batraix",2025-08-22T23:39:59Z,Netral,pernah beli lewat online pesan hp pro max yng datang hp jadul welkom yng batraix cabut persis kaya gitubaru kamerax hitam putih sekarang ku ambil aja gantung kunci motor nda di pakai batraix cepat habis berapa menit sdh habis batraix
YouTube,Gw juga curiga kalo ada hp murah+viral+speknya tinggi gw juga udah curiga dengernya,2025-08-22T12:00:05Z,Positif,gw curiga kalo hp murahviralspeknya tinggi gw udah curiga dengernya
YouTube,Bang tolong rekomendasiin oppo a 5pro 5g bang David 🙏,2025-08-21T09:05:02Z,Netral,bang rekomendasiin oppo a pro g bang david
YouTube,Saya pernah beli Oppo A3s replika di tiktok.itu best bgt .diharga 500rb cakep bgt.ngegame bisa.layar cakep,2025-08-18T17:51:07Z,Netral,pernah beli oppo as replika tiktokitu best bgt harga rb cakep bgtngegame bisalayar cakep
YouTube,Gw termasuk yg tertipu .. ga awt memory bohong ga sesuai,2025-08-18T17:02:35Z,Netral,gw masuk yg tipu ga awt memory bohong ga sesuai
YouTube,"Disini ada yang pernah beli dari link pembelian di deskripsi gak,infoin aman apa engga",2025-08-17T19:19:18Z,Netral,sini yang pernah beli link beli deskripsi gakinfoin aman apa engga
YouTube,Kak Rekom HP sejutaan dengan kamera video paling bagus,2025-08-17T13:52:25Z,Positif,kak rekom hp juta kamera video paling bagus
YouTube,Wahh,2025-08-16T13:24:45Z,Netral,wahh
YouTube,Mending beli itel 1 jutaan😢,2025-08-16T09:23:04Z,Netral,mending beli itel juta
YouTube,Aku ketawa liat Abang review HP firal😁. Sukses selalu bang😊 salam dari Jawa Timur,2025-08-11T21:25:58Z,Netral,aku ketawa liat abang review hp firal sukses selalu bang salam jawa timur
YouTube,"Macam hp welcom saya pernah ketipu, hpnya g bisa di buat apa apa",2025-08-09T15:28:52Z,Netral,macam hp welcom pernah tipu hpnya g di buat apa apa
YouTube,Mana ni yg sering beli di livenya Afdhal si baginda,2025-08-09T05:45:56Z,Netral,mana ni yg sering beli livenya afdhal si baginda
YouTube,KK minta no wanya,2025-08-09T03:20:20Z,Netral,kk minta no wanya
YouTube,Harganya  brapa KK lokasi mna kk,2025-08-09T03:16:50Z,Netral,harga brapa kk lokasi mna kk
YouTube,s23 ultra q baru sstahun pakek udah muncul garis pink pdahal ga jatuh atau kena air,2025-08-07T10:44:57Z,Netral,s ultra q baru sstahun pakek udah muncul garis pink pdahal ga jatuh kena air
YouTube,mending Samsung j2,2025-08-06T00:16:48Z,Netral,mending samsung j
YouTube,Mendingan Xiaomi 10c kalo 😊,2025-08-05T04:27:11Z,Netral,mending xiaomi c kalo
YouTube,"Pdhl ga perlu pinter untuk bsa menghindari penipuan seperti ini.. -Beli di official store.. 
-hukum supply and demand
-awareness dalah hal apapun",2025-08-03T07:57:42Z,Netral,pdhl ga perlu pinter bsa hindar tipu ini beli official store hukum supply and demand awareness dalah apa
YouTube,20 juta x ditonton🥰😘,2025-07-30T16:33:07Z,Netral,juta x tonton
YouTube,Makasih infonya kak,2025-07-30T11:41:52Z,Netral,makasih info kak
YouTube,Farah ya bos,2025-07-30T05:02:39Z,Netral,farah bos
YouTube,Ngopi dulu bang😂,2025-07-30T04:53:49Z,Netral,ngopi dulu bang
YouTube,Ok makasih bg David,2025-07-27T14:36:24Z,Netral,makasih bg david
YouTube,"AKU BELI HP 1 JT 50 RB,,DAH DPT HP OPPO A18,KAMERA BAGUS,PERFORMA OKE, RAM 4,DUAL KAMERA...",2025-07-24T11:28:16Z,Netral,aku beli hp jt rbdah dpt hp oppo akamera bagusperforma oke ram dual kamera
YouTube,Diendors kopi juga ya bang😅,2025-07-23T22:52:29Z,Netral,diendors kopi ya bang
YouTube,"bang david ,review smartwatch dibawah 1jutaan dong...please",2025-07-23T03:25:39Z,Netral,bang david review smartwatch bawah juta dongplease
YouTube,banyak hp nya bang yg sudah di review ....... boleh dong kirim satu unit buat saya yg jadul saja. lanjut karyanya bang agar banyak orang tdk tertipu,2025-07-22T21:17:37Z,Netral,banyak hp nya bang yg di review dong kirim satu unit buat yg jadul lanjut karya bang banyak orang tdk tipu
YouTube,Dan yang lebih parah buaanyaaak banget bot yang ngasih review dan rating bagus. Jahat banget💔,2025-07-21T07:26:15Z,Positif,lebih parah buaanyaaak banget bot yang ngasih review rating bagus jahat banget
YouTube,5.25 apa cuma gw yg ngakak😂,2025-07-20T21:01:14Z,Netral,apa cuma gw yg ngakak
YouTube,yang baru nonton 2025 kumpul,2025-07-20T15:53:10Z,Netral,baru nonton kumpul
YouTube,Aku nonton lagi biar konten i i naik lagi biar gaj banyak org ketipu di tiktod,2025-07-20T14:22:02Z,Netral,aku nonton biar konten i i naik biar gaj banyak org tipu tiktod
YouTube,Sy adalah salah satu orang yg JD korban nya,2025-07-20T08:07:30Z,Netral,sy salah satu orang yg jd korban nya
YouTube,Setelah liat belakangnya kita harus mundur lagi ke tahun2006,2025-07-19T18:27:13Z,Netral,liat belakang harus mundur ke tahun
YouTube,Kok kayak UI nya pad Advan 2015 ya😅,2025-07-19T06:41:55Z,Netral,kok kayak ui nya pad advan ya
YouTube,gw ampe nangis bang sama bang kena tipu juga sama hp welcome.gak bisa dipake bang pdhl ngumpulin dr seperak 2perak,2025-07-18T12:49:28Z,Netral,gw ampe nang bang sama bang kena tipu sama hp welcomegak dipake bang pdhl ngumpulin dr perak perak
YouTube,Hp welcome😂,2025-07-18T03:46:54Z,Netral,hp welcome
YouTube,Bang kasih info donk beli hp HDC ipone,2025-07-17T16:56:29Z,Netral,bang kasih info donk beli hp hdc ipone
YouTube,Yang penting dalam kehidupan sehari-hari dan ya gan di tunggu kunbal nya di dunia ini tidak ada,2025-07-15T12:34:54Z,Netral,penting hidup seharihari ya gan tunggu kunbal nya dunia tidak
YouTube,Ya udah kita bisa hidup,2025-07-15T12:33:09Z,Netral,udah bisa hidup
YouTube,"16:05 
Detik detik bang david toxic😁",2025-07-14T11:33:04Z,Netral,detik detik bang david toxic
YouTube,Masih adakah sekarang gitu ya hape itu,2025-07-13T22:43:14Z,Netral,ada sekarang gitu hape
YouTube,"Itu dalemannya HP evercoss A66A, HP lamaa kebetulan masih ada dan RAM aslinya juga cuma 2GB",2025-07-13T06:02:44Z,Positif,dalem hp evercoss aa hp lamaa betul ada ram asli cuma gb
YouTube,Sekarang malah kw nya xiaomi pake dus2nya segala jg makin susah dibedain😢,2025-07-12T17:13:27Z,Netral,sekarang malah kw nya xiaomi pake dus segala jg makin susah dibedain
YouTube,Gue pernah beli charger palsu bikin hp rusak,2025-07-12T14:28:35Z,Negatif,gue pernah beli charger palsu bikin hp rusak
YouTube,"keren sih,walaupun kw",2025-07-12T07:15:30Z,Positif,keren sihwalaupun kw
YouTube,"Bang kok kamu gampang bngt sih beli hp lah aku udah 3 THN masih pakek hp jadul 😢 redmi 5+ , udah error pula😢😔 

Semoga rejekinya terus lancar ya bang 😊😊",2025-07-11T06:19:01Z,Netral,bang kok kamu gampang bngt sih beli hp lah aku udah thn pakek hp jadul redmi udah error pula moga rejekinya terus lancar bang
YouTube,muncul lagi di beranda saya,2025-07-10T05:29:23Z,Netral,muncul di beranda
YouTube,Bang tanggung kalo ga di bongkar mesinnya sekalian,2025-07-09T16:13:19Z,Netral,bang tanggung kalo ga bongkar mesin sekali
YouTube,2:40 liat kotaknya aja udah bikin ngakak...Keluarga (yang generasi bommer) gw ada yang pernah beli HP kaya gini dan itu HPnya lag parah. Sedih banget sih uang 1jtnya dia melayang dikibulin penjual nakal modal deskripsi palsu 😂,2025-07-09T13:08:04Z,Negatif,liat kotak aja udah bikin ngakakkeluarga generasi bommer gw yang pernah beli hp kaya gin itu hpnya lag parah sedih banget sih uang jtnya layang dikibulin jual nakal modal deskripsi palsu
YouTube,Cari uang susah bgt .mw bli hp aj mikir mikir . Lihat berita hp kw tmbh ktir ktir . Tenang ....ini msh d dunia . Terimakasih videonya kak jdi sedikit melek IT,2025-07-08T17:24:34Z,Netral,cari uang susah bgt mw bli hp aj mikir mikir lihat berita hp kw tmbh ktir ktir tenang msh d dunia terimakasih video kak jdi sedikit melek it
YouTube,"Klw menurut gw beli hp ini 1jt buat harian sayang duitnya. Kecuali buat Konten, review & Inventaris karyawan biar mereka senang & bertambah semangt kerjanya.",2025-07-08T15:38:24Z,Netral,klw gw beli hp jt buat hari sayang duit buat konten review inventaris karyawan biar senang tambah semangt kerja
YouTube,"Ga review main genshin bang?😂
Takut meleduc kah",2025-07-08T10:23:35Z,Netral,ga review main genshin bang takut meleduc
YouTube,"Bang,Coba review tablet 800 ribuan🗿🗿🗿",2025-07-07T23:53:43Z,Netral,bangcoba review tablet ribu
YouTube,Kok bisa orang pada nipu ..beli hp mahal2..di apk orange.temen beli kepake juga kaga,2025-07-07T03:02:04Z,Negatif,kok orang nipu beli hp mahaldi apk orangetemen beli kepake kaga
YouTube,Bang lu beli di mana bang,2025-07-07T02:25:37Z,Netral,bang lu beli mana bang
YouTube,Nothing phone 3 bang,2025-07-07T00:16:28Z,Netral,nothing phone bang
YouTube,kopi gula arennya kurang peminat dan kpala nya chrgernya dbuang😂,2025-07-03T17:30:21Z,Netral,kopi gula aren kurang minat kpala nya chrgernya dbuang
YouTube,"Terimakasih bang david,,,padahal gue udah ada rencana mau belikan anak bungsu gue,tapi mending beliin nubia neo 3 gt aja walaupun harus nabung dulu😂👍🏻🤲🏻",2025-07-03T14:48:21Z,Netral,terimakasih bang davidpadahal gue udah rencana mau belikan anak bungsu guetapi mending beliin nubia neo gt aja walaupun nabung dulu
YouTube,wkwkwk ngecek pemadam api dulu sebelum pasang batrenya kwkw,2025-07-03T06:40:21Z,Netral,wkwkwk ngecek madam api dulu pasang batrenya kwkw
YouTube,Ntu kopi seduh lagi buat gw aja Bang gada kopi nih,2025-07-02T15:32:22Z,Netral,ntu kopi seduh buat gw aja bang gada kopi nih
YouTube,"Kalo boleh tau,,merk apa itu Kaka, supaya kita tidak ikut tertipu",2025-07-02T12:17:03Z,Netral,kalo taumerk apa kaka kita ikut tipu
YouTube,"Nggak deh,mending pake hp jadul samsung s9+ yg dah 2 thn gw pake msh jos wl lemot di sinyal & batre 😂😂😂",2025-07-01T12:21:09Z,Netral,dehmending pake hp jadul samsung s yg dah thn gw pake msh jos wl lot sinyal batre
YouTube,nanti kalau batrainya bengkak di ganjel pakek kertas🤣,2025-07-01T03:18:21Z,Netral,kalau batrainya bengkak ganjel pakek kertas
YouTube,Kaya hp jaman dulu cuma beda tampilan modelnya aja wk,2025-06-30T16:34:54Z,Netral,kaya hp jaman dulu cuma beda tampil model aja wk
YouTube,Welcome dunia tipu-tipu😂,2025-06-30T15:06:38Z,Netral,welcome dunia tiputipu
YouTube,5:52 ape tu woy 😹,2025-06-29T04:47:07Z,Netral,ape tu woy
YouTube,😅😅😅hp terparah 😅😅,2025-06-28T13:09:00Z,Netral,hp parah
YouTube,Muke uhang ini la lok hp 😂,2025-06-27T06:13:11Z,Netral,muke uhang la lok hp
YouTube,Gk da lg tuh backsound pas lg minum kopinya...gk enak bngt kedengeranya 😅😅😅😅😅,2025-06-27T03:04:51Z,Netral,gk da lg tuh backsound pas lg minum kopinyagk enak bngt kedengeranya
YouTube,Pas di cek make apk devcheck pasti gak sesuai ya ?,2025-06-26T04:15:11Z,Netral,pas cek make apk devcheck gak sesuai
